chroma_stft_mean,chroma_stft_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,label
0.56140107,0.33592147,2977.8155129840866,1359.7004666977734,2717.0496250319457,783.1770163054573,5955.1025390625,2878.1066744839154,0.27097284226190477,0.20150375997582126,-612.0017,55.13935,-2.2007546,3.3698037,-1.5124532,0.55247235,-10.553659,-7.2420697,-5.6968513,-2.9988832,-1.1855979,-4.327684,0.34858605,-4.1216774,-3.8613305,1.0925586,-6.412796,-1.3356276,0.286599,-0.2608287,205.10075,62.070534,23.222212,24.644184,20.917044,15.072674,21.92579,17.587456,14.475848,12.207009,9.184593,11.633,9.163983,9.454837,10.048554,4.858587,11.615757,6.320573,5.412858,5.9447474,surprised
0.54207796,0.334569,3055.908176983057,1219.8985602281732,2837.5654441544366,737.8982196050339,6377.773139312977,2580.886505757606,0.3245691197519084,0.2191151181172045,-676.91547,46.510468,0.211802,6.522935,-1.0686171,1.5531121,-6.250492,-5.513491,-4.8299165,-3.152106,0.53553736,-3.5011084,0.7546328,-0.45331243,-2.1087155,-0.71305066,-5.2160907,-1.4322158,1.3085642,0.5295658,183.55574,57.157314,20.761774,22.300125,18.683712,11.241214,18.316093,16.047691,13.503752,11.649279,7.654118,11.937499,7.6903634,6.627238,8.282181,7.506784,11.572168,8.036412,6.1154423,7.455661,surprised
0.59202826,0.30375862,3059.6480554609675,1590.3360527918255,2709.845866583471,839.850177930116,6048.486328125,3098.0002373174425,0.3171768707482993,0.23045383679256318,-712.2953,68.96305,14.398189,10.866857,6.763539,3.8003051,0.68012863,-2.5770404,-2.4538274,0.06476819,1.1219312,-0.25684828,5.6910477,0.45590362,-0.13717249,2.4699018,-3.1349573,1.9951166,1.215297,-1.0199131,195.6193,74.80357,18.392944,20.072777,17.362078,17.35705,13.894211,12.827412,11.590218,7.9402084,7.590545,9.039393,7.686576,7.7590055,6.9960675,5.6774187,9.4937315,5.2489977,5.2428446,6.1864,disgust
0.5236664,0.33563003,3151.220920525239,894.5261110249095,2870.2494063361437,529.8237323321623,6563.360941185141,1906.0402222790585,0.2148038276336478,0.15752132610467634,-363.39377,18.77488,-12.65174,-1.4403422,-9.62706,-5.0693235,-10.312124,-4.87452,-8.812356,-3.9425037,-0.5882432,-5.4879513,-2.9651031,-0.88089556,-7.7592545,-2.2226965,-7.3211994,-4.4211764,-0.12718363,3.7144165,171.74617,36.281506,24.63549,22.741714,25.8274,13.887891,18.345596,12.872652,12.366443,9.88072,6.658994,9.685412,7.23026,5.6422987,9.977839,6.902974,10.449387,7.2854147,7.4690614,14.004757,angry
0.5716602,0.33030716,3014.13754965193,1244.8964386121786,2746.8293642440917,719.0402537936624,6132.67032398897,2615.841315398312,0.2823925142973856,0.20705999424144375,-573.46936,49.461838,-5.369772,8.394792,0.89031684,-2.4914038,-3.708262,-4.484525,-9.296203,-1.4948009,-1.5512491,-4.9066973,4.089006,-2.4037902,-1.4563206,2.559866,-6.5399165,-1.4404906,-0.5200747,-2.3276868,190.99043,58.528553,20.231045,22.0283,19.79964,18.314102,15.106887,13.458692,16.561583,9.847871,7.7561054,10.672048,8.179794,8.970822,6.5549335,5.9944763,11.2895975,5.38724,6.275379,7.0760283,angry
0.61269796,0.31661585,3035.0222742452634,1386.5957963354215,2797.722572004606,736.8176654050445,6213.265327785326,2742.3472314331043,0.28208503170289856,0.20357565674034275,-648.53784,52.264565,5.3671327,11.306005,7.7382193,2.8415725,-3.8589125,-0.36038965,-5.9717803,-0.013518928,-0.7826368,-4.2969456,2.524968,-0.8968021,-0.6242962,1.6799262,-5.098496,0.65306246,2.1368797,0.29929578,190.76782,64.547226,21.449818,21.561962,18.531826,17.892025,15.956402,11.313649,13.64661,7.0106974,8.584827,11.0357895,6.8932676,7.4430327,6.8329406,6.1182466,11.660859,5.533494,7.318956,6.815368,fearful
0.5780242,0.32037276,3058.1887783954176,1450.184984564777,2715.6662220091225,850.8633001551565,6192.439654401241,2907.9826498076013,0.3064468034351145,0.2091155107120498,-717.25305,63.575275,0.2746342,11.083465,8.590075,1.1136757,1.1255256,-5.2644095,-7.4399347,1.9341642,0.779712,-0.517701,5.413073,-0.29111817,-1.331512,3.6596813,-3.908723,-0.77758664,1.9962014,-0.32872486,177.36519,71.95082,22.654593,15.834903,14.140206,15.01073,10.641434,15.5164175,16.913944,8.812175,9.646927,7.36092,10.929081,9.73238,8.627198,7.126929,10.468702,6.851114,5.452076,6.0211215,calm
0.5792657,0.31792426,3041.013995465053,1489.8636093895457,2701.1960446172575,833.1324162968524,6032.495647927989,3049.534836468899,0.3273041213768116,0.23215184317969578,-725.9988,65.8402,4.769483,10.236506,8.644425,3.1547227,-1.8746318,-3.1766028,-3.7846086,1.956454,1.9077766,-1.3699126,5.3190675,1.3982463,-1.4559346,2.1448069,-4.370401,1.0508839,1.1726533,0.6609619,176.6411,71.51734,19.150078,22.36645,16.181608,10.75369,13.084763,13.588776,12.838735,8.415776,7.6401696,10.428471,10.831717,6.8316693,8.862557,6.015571,10.825433,4.656659,6.164185,4.0062895,neutral
0.5679933,0.31557137,3118.1298834956974,1290.2481841049635,2849.844442193382,638.6776111907926,6306.499993311216,2693.48180413067,0.3372317797517123,0.2353787711823098,-672.3389,52.180676,8.420519,10.523393,5.4619327,2.2206204,-4.0279355,-0.1527981,-2.7773004,-0.32119375,1.4810356,-3.7214978,1.6302133,2.679093,-0.9403741,1.011091,-2.3264682,0.26408502,0.57711947,0.124847725,203.752,58.00365,17.733675,22.174387,17.232153,15.776112,16.516968,10.345148,13.195717,9.871585,7.195117,10.508923,6.9901667,6.401213,8.869747,5.916232,9.01113,5.967591,6.696059,5.472901,fearful
0.6052512,0.29196423,3192.2373154550264,1579.649847213782,2721.9672848577006,849.2578777513917,6259.625244140625,3020.2560537333297,0.33882882254464286,0.21931914475764686,-710.95416,63.11208,9.436494,11.335047,5.0993986,1.7339426,-4.276947,-2.002522,-2.1755733,-0.24707745,2.4000785,-1.2575405,4.0380588,-1.2703545,-1.0575775,1.5916619,-4.7666473,1.2863164,1.3630632,-0.48868766,201.97224,76.245804,20.98685,18.468132,15.6721,16.190752,15.85488,10.009142,9.804728,8.5085335,7.6850867,9.04803,5.990869,8.0068035,6.9239907,5.776475,10.359728,5.592121,5.090932,5.615275,disgust
0.5364078,0.32598424,2944.9411432854217,1309.5853731279924,2715.977751762835,825.9016691021458,6041.935929008152,2784.1398831209094,0.28439906023550726,0.20471181498217272,-672.16754,60.62053,-4.7237453,9.176286,9.570809,1.5910945,-4.388344,-3.302017,-9.017384,1.0226808,2.449866,-4.2202344,4.9117093,-0.6702167,-6.5777082,3.570027,-5.7708483,-0.6194837,2.8266637,-3.1759853,192.98758,64.57156,23.775105,20.072311,17.897005,11.717035,14.058424,13.959923,18.873909,7.120576,7.9073024,12.337374,9.626125,9.636167,13.464793,8.237136,12.516947,7.0950317,7.269475,8.443882,happy
0.6024276,0.29800147,2995.1440665716714,1366.1986054764775,2753.6822792592843,834.297785432816,6185.333431468291,2821.8468655200086,0.27257223690257354,0.18930937474496237,-736.58057,69.67309,4.5183787,15.620656,10.275804,3.3221302,0.9451439,-2.501402,-2.8087728,2.9100683,0.8461061,0.31232968,6.615566,-0.12127276,-0.056550417,3.2283573,-4.640934,2.0342999,0.7960996,0.03393078,193.9192,66.60485,23.441448,17.879343,16.10587,14.52911,13.664916,14.623488,13.223987,7.7907476,9.079341,9.594453,10.240176,8.907887,7.2536526,7.129172,11.186814,5.0876856,7.5561004,5.246643,disgust
0.5178785,0.3164334,3030.262531399935,1429.9149874367229,2677.5385655240502,761.2692477237325,6058.76699594351,2719.8235582615575,0.3007342998798077,0.22601003283858273,-574.5772,49.817017,-4.6116505,10.488316,4.1976376,-1.559328,-4.73299,-4.149633,-14.778749,-1.4775149,-2.2300825,-6.2547994,4.4183736,-1.683037,-2.8170204,1.1993256,-6.484701,-1.6177907,-1.7040151,-2.2540119,181.78885,64.05546,25.818798,23.587706,19.856607,20.371052,15.025201,14.997407,20.466387,10.273307,9.141938,12.55445,9.627869,8.7113085,7.5834537,5.94962,11.526123,5.444127,6.146497,7.192151,angry
0.5131812,0.32724157,2865.2603563455145,1484.1054386127407,2632.4645319619744,751.099386509117,5599.12540211397,3030.107114387887,0.28199997446895425,0.22517014309938496,-725.8035,72.587395,11.854309,14.323844,11.665647,4.856667,-5.9478507,-5.3229814,-1.6262296,0.75818163,1.5604727,-4.0757866,3.6117852,3.1190138,-1.344763,2.5223565,-4.7888093,0.36276773,1.035831,-0.93455976,178.08522,68.50289,19.77842,24.29421,17.79375,13.485827,14.852976,13.164833,11.239499,10.855382,8.026764,10.077825,8.5981865,8.5415745,7.0289288,5.5348687,11.023017,4.923874,7.0115194,5.598174,sad
0.5535789,0.3071192,2717.875981523898,1326.3923408485298,2702.9800225814274,731.0409269680907,5767.20703125,2574.058683123253,0.2470458984375,0.19862741558653876,-635.36694,57.80623,6.161111,11.7185755,6.632604,3.390575,-4.154528,-0.16553056,-5.5339885,3.193553,3.56031,-1.3778521,5.9186225,0.956387,-2.3620033,2.3077714,-4.651306,1.0984519,2.235255,-0.6508842,195.8136,64.16029,22.461323,22.53799,17.27649,18.104479,17.838894,13.989111,16.63968,9.990128,7.6756687,12.141885,7.480346,8.554761,9.90083,6.1271186,11.221833,5.3269906,7.318092,7.7661176,fearful
0.60038334,0.32360297,3088.781367660254,1380.7154700018832,2795.793717936981,840.8565138295146,6307.4475740131575,2908.426359074474,0.32728427514097747,0.22728862600975475,-719.5033,59.171806,2.5003421,8.868759,9.854475,3.8878233,-2.5067406,-5.5320134,-5.017734,1.4925101,2.9814188,-2.3174145,5.3672833,1.0806059,-1.6521766,4.977319,-4.393936,0.47698665,3.26467,-0.22475077,179.40868,69.76049,21.459791,18.537886,13.914855,12.15785,13.287805,16.126537,15.141392,8.439119,7.8601804,10.411491,9.98729,8.369527,9.946894,6.1625752,11.6493845,6.6014104,7.1013274,6.1387568,neutral
0.51495135,0.31877813,2955.216746461202,1271.2986669506283,2629.870488901056,746.0493295913781,5947.355088611577,2516.713380200529,0.27192022336409394,0.19968302189833625,-587.16235,56.512714,-9.394263,10.531567,9.088019,0.89278644,-9.640779,-3.6480358,-7.728915,0.26917672,1.2600611,-7.9767756,4.2839894,-1.568488,-4.802173,4.413902,-5.594563,-2.393407,1.8002955,-2.7473092,185.21457,61.75251,24.1127,18.683445,19.085999,13.9682865,16.219656,11.416586,16.141296,11.63998,9.24581,12.896479,10.000862,8.020476,10.466244,8.59239,10.774869,7.054803,7.9703918,5.851594,happy
0.5435675,0.32873878,3052.1362980015883,1357.74706196335,2699.0887359790863,768.5328783929222,6139.101462168236,2683.241554287669,0.3102425353167808,0.22713564922847915,-561.11005,46.19066,-6.8934107,8.227349,0.8819307,-3.1236293,-6.2753687,-7.09101,-13.95056,-3.1693776,-3.049563,-7.335206,2.4769926,-3.1468327,-3.5859547,1.2620263,-7.412692,-2.2239714,-0.8277751,-2.8037372,182.59662,62.064133,26.614199,22.094933,19.43011,19.780064,15.096145,13.926096,18.597559,9.119915,8.693797,12.18289,8.567177,8.675571,8.290898,6.6537013,11.85584,6.251659,5.435678,5.903217,angry
0.5896685,0.30520365,2869.8480453056895,1470.6668379164205,2646.6624248864405,884.329426910454,5832.896720322987,3018.7271934332657,0.2793919096057047,0.19299457994091507,-658.88434,66.78461,4.945174,9.581894,3.839348,0.8741445,-3.1761332,-3.2193415,-4.6174417,-1.3172123,3.007959,-2.919863,4.470418,-0.4651681,-0.810699,1.3547134,-3.538742,-0.30859348,1.0152129,0.15351894,177.87758,75.49114,24.468578,19.113352,21.575167,17.963335,15.128043,13.405918,11.930319,8.762416,7.96939,10.114244,8.3338375,7.8570533,6.8591323,5.4691396,9.52013,6.41585,5.749074,5.8952003,disgust
0.58074665,0.33299565,2917.901530081341,1503.054227419385,2719.3406262409126,848.4043260391312,5864.112638947147,3178.512825130083,0.2846712458053691,0.23295973272963727,-726.95374,69.18695,10.819097,12.027651,11.146479,4.227094,-3.0377614,-3.7431939,-0.78786194,0.0063203136,1.545338,-1.5759889,3.2766182,0.22580688,-0.06592066,2.688409,-4.1153173,0.86065114,1.0981864,0.6922268,179.4336,71.97537,18.33994,18.893406,17.148554,14.378251,14.099313,14.314646,11.21343,11.537829,10.4140415,9.510608,8.062816,7.9071136,7.2873487,4.299019,10.8859415,5.587548,5.9041715,5.5142913,sad
0.59684145,0.30379683,2675.649601469196,1226.1319577929428,2690.7416630952775,871.4857372615161,5738.372760052447,2874.865049061553,0.23973926464160839,0.17162665413741265,-728.08527,81.58203,7.9868555,16.974941,13.624764,5.229022,-0.71622866,-4.2344694,-3.9072535,1.5260086,-0.5085009,-2.543039,8.590849,0.6454127,-1.4744723,4.5721602,-3.532909,-0.8993464,1.7650073,-0.77975845,178.79417,66.2161,22.540306,21.41028,13.745311,11.920879,14.262174,14.10058,13.485921,8.367637,10.393941,11.229313,11.968751,8.495253,9.235216,8.121079,9.767485,7.289417,6.5593762,6.612075,calm
0.3995481,0.35360608,3432.817331500522,1110.7705447099072,2834.873840386266,511.69427526478376,6758.43505859375,1980.3101357666683,0.24186197916666666,0.16043273713173947,-321.17383,10.130475,-17.117682,-8.233012,-18.115438,-4.48337,-12.967822,-6.248588,-9.107481,-5.899909,-0.594067,-5.2882624,-6.170699,-5.3202176,-10.435277,-7.9237766,-6.4304214,4.3311,7.958278,11.845186,164.07019,36.61379,29.319677,21.432081,30.217129,11.905345,19.932064,12.14437,11.804716,11.58487,7.838871,8.03535,8.563889,8.742528,11.427331,10.661521,14.055828,21.271646,17.752977,19.7508,angry
0.60137224,0.29275268,3110.5962384138597,1407.101788917263,2809.3780229146737,775.958567347806,6376.032311146653,2787.7283800453297,0.30647145669291337,0.21087174994070515,-729.8632,64.629524,8.527916,13.22914,9.263226,3.533573,0.5517964,-6.4787273,-4.6929126,2.5857422,0.607693,-1.2363272,6.2950897,2.3008494,-3.861722,7.6587996,-4.207851,0.9229828,2.9979572,-1.6397079,182.78268,65.13233,25.581259,16.371014,16.514488,11.966617,11.3285,16.393627,14.188896,8.17653,9.076635,8.262508,9.310257,6.737366,11.173082,7.9466248,10.771326,6.201345,6.2214303,6.074206,calm
0.5255949,0.34758323,3217.982819476063,1191.748435818299,2847.869140961097,539.2129106683551,6563.082608309659,2096.056894673625,0.26133510044642855,0.21181638493895405,-398.1323,24.560383,-13.356354,-3.2157056,-9.887878,-3.7508934,-11.675325,-5.711852,-11.101495,-4.6703835,0.33512387,-4.090343,-0.9615618,-1.9975829,-8.08622,-2.396366,-9.22037,-4.274541,-2.5639837,-1.132088,198.72781,38.279232,26.772667,20.982435,25.979425,15.69464,20.12849,12.707982,14.366706,11.094001,6.6876535,8.979472,6.9721966,7.60479,11.042135,6.373896,13.237498,7.9451027,8.119875,10.692521,angry
0.53043324,0.3317172,2760.5691862901654,1025.1644004755651,2787.1919579573178,539.5592871261348,5888.394828464674,2129.2190095493556,0.1654105808423913,0.15805862666024226,-420.4946,37.324593,-4.7184606,6.7709236,-0.23654163,-7.0914125,-6.5153756,-0.18841378,-8.053969,-0.5665664,-0.25173926,-5.619008,0.44407663,-0.13959715,-5.266504,1.4018975,-5.801893,-3.6631608,-0.8824345,-2.4546053,176.70012,45.761543,25.522581,25.914833,21.515608,20.680956,17.435482,9.761424,13.918563,8.986552,8.738938,9.527244,8.182831,6.876961,8.659349,6.332313,8.837626,6.974998,4.7892365,7.8358626,angry
0.47978947,0.34733102,2809.3041004075667,1236.6214407505206,2666.271321950491,687.0828852018243,5755.0246018629805,2583.407575271394,0.2281055939503205,0.19457456418073316,-533.7259,54.160217,-5.75089,5.198357,0.808751,0.32568765,-15.966441,-5.170695,-9.692625,-5.533628,-0.8032078,-8.904783,-1.8422635,-4.558222,-7.499877,-0.5553173,-8.092992,-4.230652,-0.8496526,-1.5298922,198.14949,54.534325,23.306417,25.899828,25.53011,17.973866,23.142828,11.769684,15.641153,14.068691,8.552461,11.894718,10.643805,9.002791,10.872505,6.0415487,10.690065,8.261637,7.463007,7.23777,happy
0.53829736,0.32189775,2843.3143926577295,1329.8713949305625,2678.234056540362,748.6009083235766,5710.439828725962,2841.269464709409,0.2723243553321678,0.20624199347159494,-677.95807,60.66542,8.309715,15.885356,8.44234,2.6327069,-6.5726466,-3.821654,-0.53043073,-1.3375751,1.0831578,-2.3469512,2.5996015,-0.07307247,0.29735407,3.4854717,-4.5211205,0.7959144,0.6426109,-1.1128743,151.67203,67.07524,17.132044,25.01713,15.1174965,11.972628,16.200613,13.168925,12.302064,9.704582,8.081923,9.697944,8.293467,7.9353976,7.8784266,6.1422844,9.804222,5.2314215,5.413254,5.5921774,sad
0.6071959,0.27901518,3062.156732686821,1393.599598673002,2709.8315516347716,818.5603053069806,6161.561038720347,2792.487500802454,0.34073833827554745,0.2349228857557347,-737.36505,69.49746,5.025612,16.989832,6.9041147,2.569408,0.70972925,-2.7712302,-1.6705768,3.0728176,2.3515394,0.106935345,6.291176,0.07107316,0.7663694,3.4956782,-4.717678,2.1092863,-0.31945866,0.73510283,200.96068,69.46324,22.812042,21.876007,15.442549,14.656542,11.754697,14.27354,12.0624275,7.798385,8.697467,9.956852,8.962116,9.157918,6.5178657,5.642749,10.682007,6.021874,7.2043304,4.9862504,disgust
0.58273554,0.3225526,3102.521732218198,1378.3808057159772,2773.691934149941,794.0192566934434,6264.182954676011,2866.481875157336,0.33545998965992646,0.22674136784227905,-695.112,57.232613,3.5423222,7.8346252,1.0523447,2.1742635,-6.0362663,-5.818382,-6.7821965,-1.3809309,0.47105974,-4.552552,1.6715696,-0.8971313,-2.2255056,0.35979408,-5.4189606,-0.41885364,0.10306706,-1.5459352,200.83145,66.438354,21.325836,19.913134,16.852524,13.2798605,17.930573,14.960317,14.188905,9.791668,6.0583982,12.2878895,8.7718725,7.381548,9.530006,6.6744075,11.570771,6.6710305,5.9123735,7.403737,surprised
0.5145235,0.33119452,2987.3365340886903,1548.5268624547841,2664.211666503677,764.7891029047199,5797.151246789384,3091.4955871224993,0.3197740528681507,0.2477084637596317,-710.92035,65.2308,9.849815,9.7653265,7.4160476,1.9257982,-5.458786,-5.6746793,-3.5124674,0.1808473,0.375603,-3.5232995,4.9932675,1.3136154,-0.7926657,2.5942357,-4.5380945,-0.038574126,1.954941,-2.0087504,165.74083,70.63764,25.275785,19.280943,17.109077,13.18077,15.3810215,12.536927,10.544326,11.216213,10.866812,8.615219,8.183135,7.8301134,6.944285,4.774112,10.910002,5.5210657,5.470893,6.003193,sad
0.5744173,0.31764388,3168.3036871362174,1337.9027503841407,2834.655406484163,722.3466450015942,6365.990672392004,2796.882043099204,0.3241972081801471,0.22989330061080615,-675.2734,51.406776,0.1451704,2.6781075,0.7177034,2.4865189,-6.3215675,-3.497634,-7.4714365,-2.602477,2.684722,-4.7758126,-0.10018848,-2.6466691,-3.4303443,-1.0290253,-4.2730374,-3.6187758,0.071413375,-1.4891791,185.02722,58.426544,19.215748,21.487688,20.710323,12.094528,17.40434,12.884686,16.794437,13.276225,6.843172,11.730631,9.397776,8.320039,8.472993,6.194781,9.075644,9.45234,6.7585874,6.631129,surprised
0.526735,0.34002718,3140.7494301085735,1212.0396998969677,2798.5436700385712,659.635240896878,6421.455383300781,2372.829072952589,0.2976175944010417,0.22052991380129516,-547.847,40.49422,-7.278451,0.5489733,-6.667852,0.91059756,-13.983381,-6.798315,-8.340429,-4.8187075,-0.68397784,-6.6309466,-2.2119052,-2.6648738,-7.2936597,0.45555258,-8.119935,-1.5043039,0.07541445,-4.7414026,205.63503,51.321663,24.440748,20.112194,27.513786,13.280458,22.303722,12.932345,14.736445,13.754214,7.319999,11.445603,8.90125,7.446045,10.866737,4.306942,12.454714,6.652749,6.0029526,8.122455,happy
0.54304165,0.3211548,3050.6355123123544,1266.8306695656931,2808.7761113039387,705.0502656930224,6217.474903779871,2689.014438708821,0.3262185489430147,0.23194116635969786,-678.89246,55.4507,5.4827156,10.5385065,8.028278,1.6363459,-5.9524126,-0.60071194,-3.3456593,0.3100717,0.89161974,-4.472423,2.4098842,1.1174326,-0.5279309,2.5177903,-3.0146315,-0.32994658,2.2519255,-0.011914422,195.42587,61.29467,18.784342,20.071833,16.865515,14.536895,16.860342,10.9140415,12.176189,8.661966,7.277545,11.067193,8.353771,7.979024,7.593547,4.797478,10.582144,6.7872677,5.456462,5.306031,fearful
0.50977063,0.33065125,3311.0627572523017,1211.9547028182437,2793.0608603102114,558.2933278188356,6546.683700770548,2150.45706683498,0.2797784674657534,0.21051881860040814,-528.9386,34.86986,-6.726168,-0.6163441,-7.2309046,0.8697736,-16.139784,-7.768034,-9.186017,-5.8271685,-1.4242635,-7.817798,-2.1890438,-5.32792,-7.1902146,-0.6412992,-8.5059395,-0.62642574,0.16743955,-2.0541453,196.85524,48.498306,22.988228,22.122757,26.54782,13.920146,23.058842,13.577063,13.375566,13.38806,7.8930287,11.688152,9.827449,9.236555,10.08624,5.6408567,13.095852,7.795067,6.073892,9.964046,happy
0.57785916,0.30905673,2980.0117607551174,1545.3277983969413,2682.876136119722,875.8111539591158,6026.074753364507,2988.731534564775,0.30652300980839414,0.2500666893154834,-734.14557,75.03531,4.212808,13.39324,11.082357,4.4518332,-0.5450851,-2.0135791,-3.50241,-0.045681223,-0.8879444,-3.3038783,8.243014,1.4146941,-3.8372176,3.8010268,-4.114125,-1.6198592,1.8166242,-1.8835667,188.80171,70.410515,23.351713,19.283226,17.741951,11.840699,13.504404,12.357023,14.25031,8.385103,10.82437,11.67001,11.158005,8.053137,11.069755,8.219941,10.031013,6.9002604,4.4931965,5.9894676,calm
0.5758303,0.31288096,3088.106748202192,1373.4636339102021,2828.2756017044135,694.9876111215115,6310.008704144022,2673.2674284591103,0.29767464900362317,0.2029994031275203,-628.3461,49.0421,5.160633,9.6107235,7.012377,1.5414563,-4.6221848,-1.0015023,-5.5897083,-0.4950407,0.5755791,-4.37,4.050626,-1.2159386,-2.8961635,0.39796442,-5.1664357,-0.4365994,1.2513151,-0.7831144,186.16156,62.492947,18.691174,19.985416,17.139057,17.307013,15.993789,11.041446,13.2204895,7.878661,8.410277,11.690706,8.703579,8.603165,8.188533,5.9230075,10.499822,5.545754,7.482195,7.710566,fearful
0.5650203,0.32396647,3083.628382811637,1392.0008127233664,2779.3209702547947,808.69355906442,6334.086698644302,2697.7069196673447,0.29161879595588236,0.2094367521090594,-661.9741,53.927197,-1.4531969,9.362546,4.753347,3.6835694,-6.153079,-5.152451,-9.170528,0.19828673,0.8347324,-3.521766,5.0792885,-2.7155242,-2.7565076,2.4371943,-6.919855,1.6758178,0.1126249,-2.4505165,185.7763,65.49808,24.301746,16.381235,16.560581,11.67939,17.68795,14.395658,17.936113,10.448435,7.2485905,11.294398,10.925811,10.701892,9.710596,6.287191,13.571137,4.5755854,8.870521,8.1855755,happy
0.5543305,0.31690782,2626.608622619201,1338.6428225302336,2596.3915124315636,830.728149068972,5356.855316162109,2994.2122311040357,0.2469268798828125,0.2247093283251115,-622.2064,66.15389,4.20124,12.631675,4.1384916,-0.18064384,-4.7043085,-6.097779,-3.89762,-0.3498435,0.055573177,-2.4832282,4.4470673,-3.1544056,-2.3679636,2.7377267,-4.1445875,2.0485585,-0.023279715,-0.41052714,185.95114,70.07489,24.311625,25.73652,22.324955,18.952545,16.998405,16.36593,13.846169,9.60183,8.583159,11.520733,7.5543346,9.406274,9.812157,6.3192973,10.49476,6.366318,7.0587907,7.331348,disgust
0.5304836,0.33901012,3012.284272136477,1014.6625499829939,2886.0590242749245,531.7089283069328,6411.014897772607,2100.4613299703756,0.23278895168439717,0.18069882152443845,-497.05197,31.837704,-5.059534,2.7312827,-2.6959689,-4.711655,-11.170105,-3.1745996,-4.7377357,-5.7862616,-1.6615181,-5.333442,-2.8009303,-0.8447752,-4.868686,0.71374726,-1.5797142,0.77688426,3.3471372,2.532871,193.13329,44.987583,17.657467,20.621336,20.312908,15.159632,19.977139,10.245235,11.320446,11.068249,8.022102,9.271971,8.468192,5.8163447,9.97958,7.466334,10.135019,11.618273,9.236663,7.686859,fearful
0.56349814,0.31480187,3095.2714057914986,1513.128464686102,2766.63593917571,808.1609602130653,6327.4489182692305,2761.3319021987554,0.3195350060096154,0.22667826476978775,-711.4437,59.387497,2.3157303,12.316389,10.619163,2.9656403,0.91424185,-6.602663,-6.5438185,3.1891122,3.096279,-1.2436773,5.909573,-0.24827594,-2.577716,5.1709356,-4.2167063,-0.8861127,2.4009373,-0.87534803,177.41965,67.70647,26.579243,13.917165,14.410105,13.927001,9.834223,15.549392,17.081718,8.965475,9.181261,8.136725,11.457165,9.746768,10.857711,6.975442,11.188596,6.404019,5.549107,5.941884,calm
0.5916997,0.31529865,3185.087641872713,1379.6645976324874,2771.547947939563,816.2234895716966,6460.673433191636,2731.010055862859,0.3287820255055147,0.23495997843249983,-705.9097,55.788624,-1.4032245,11.16746,6.9572167,3.0263386,-2.9284174,-4.676278,-7.9808626,2.0840461,2.1951423,-3.8724303,5.2074203,-0.7260742,-2.5229642,4.25003,-5.7334375,0.8087634,2.6116345,-2.2069485,193.84584,66.197395,25.454979,19.996946,14.7430105,13.598041,14.301033,14.628459,18.231815,7.657658,7.562284,12.2127495,10.156499,8.935237,10.119821,6.9430094,12.815401,5.81644,5.5458236,8.138347,neutral
0.59768456,0.31574765,2999.2173800339883,1304.8059167328888,2820.1434410749343,749.6488731199609,6222.116921164773,2725.799524697004,0.285958670236014,0.20942430492483124,-646.55646,55.284473,6.3583984,10.104181,8.305063,4.5785375,-5.02758,-2.141918,-1.8109666,-0.6378981,1.0451171,-1.1157678,2.4645975,-0.01002257,-2.3892255,1.6089907,-3.11574,0.18219891,1.7903607,1.4450283,194.97139,66.43787,15.418702,20.5034,14.865106,12.557733,18.638908,13.099302,10.528395,9.764953,7.5018888,8.592918,8.045228,7.777633,8.605212,6.231197,9.917323,6.794169,6.787776,7.0361066,surprised
0.5902598,0.32269222,2863.657628445419,1492.523550150487,2764.0767244798035,835.7443059361583,5869.387551122064,3140.3171981427686,0.23328374056208054,0.19137561200635028,-692.9509,67.118835,13.567043,8.548918,8.868989,2.9842858,-1.7321851,-3.3066926,-3.3019917,-1.8717879,2.9282987,-2.37818,5.3641086,1.444869,-1.2235247,2.802697,-4.4470897,0.5082184,1.3840308,-0.5024741,181.10306,73.274216,19.223057,23.138391,17.678932,15.76974,16.401197,14.843109,13.555507,13.848163,9.250609,11.220759,6.8386006,8.058424,9.02692,4.782771,11.865438,6.780859,5.716783,6.6961937,sad
